Phone_ID,Doc_ID,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,Action
5,4,0.677,0.114,12.095,-37.294,26.005,-36.487,13.933,0.99233,2,0.057906,3,23.9,87.694,250.96,0.114,26.005,0.99233,2
5,4,2.813,0.09,17.437,-35.479,26.509,-36.487,9.1273,0.99797,2,-0.11066,3,16.799,117.03,133.02,0.09,26.509,0.99797,1
5,4,0.459,0.204,28.726,-37.798,11.289,-38.503,17.452,0.79896,4,-3.1012,3,10.903,67.735,102.71,0.204,11.289,0.79896,0
5,4,3.077,0.141,28.928,-34.471,13.305,-36.689,15.78,0.55365,4,-3.0006,3,6.5735,144.88,270.84,0.141,13.305,0.55365,2
5,4,0.392,0.149,10.886,-31.952,30.843,-34.169,20.08,0.9984,2,-0.11066,3,15.119,110.34,208.12,0.149,30.843,0.9984,2
5,4,6.879,0.091,11.188,-34.673,28.928,-35.58,17.763,0.99342,2,-0.051092,3,0,211.49,542.99,0.091,28.928,0.99342,2
5,4,0.424,0.163,23.787,-34.572,8.6683,-36.689,15.266,0.71222,4,-3.0025,3,51.027,91.246,145.47,0.163,8.6683,0.71222,2
5,4,4.865,0.159,28.021,-34.471,10.583,-36.689,17.578,0.59608,4,-3.0151,3,15.353,93.234,311.03,0.159,10.583,0.59608,2
5,4,0.386,0.165,9.0714,-27.617,27.416,-32.254,18.921,0.99137,2,-0.24756,3,33.749,113.84,140.7,0.165,27.416,0.99137,2
5,4,1.634,0.122,9.4746,-27.416,26.206,-31.75,17.284,0.99214,2,-0.25347,3,24.754,155.27,668.42,0.122,26.206,0.99214,2
5,4,0.522,0.152,25.702,-31.246,8.8698,-28.021,17.139,0.70058,4,2.9523,3,17.929,77.304,185.44,0.152,8.8698,0.70058,2
5,4,1.958,0.114,25.501,-30.641,10.785,-28.827,14.827,0.78365,4,3.0189,3,57.995,136.3,772.65,0.114,10.785,0.78365,2
5,4,0.396,0.133,10.886,-30.339,29.633,-33.867,19.077,0.99743,2,-0.186,3,25.246,119.06,172.43,0.133,29.633,0.99743,2
5,4,1.028,0.115,10.886,-30.037,26.912,-33.06,16.309,0.99634,2,-0.18649,3,17.001,173.16,279.01,0.115,26.912,0.99634,2
5,4,0.5,0.16,28.021,-34.27,11.087,-31.851,17.105,0.69207,4,2.9997,3,22.001,118.34,164.55,0.16,11.087,0.69207,2
5,4,1.121,0.111,26.912,-32.758,14.212,-30.238,12.948,0.7471,4,2.9457,3,51.286,169.4,211.4,0.111,14.212,0.7471,2
5,4,0.444,0.156,7.3579,-26.71,26.71,-32.657,20.245,0.99075,2,-0.29813,3,17.581,95.108,175.68,0.156,26.71,0.99075,2
5,4,1.471,0.113,11.289,-27.214,27.92,-32.052,17.32,0.99405,2,-0.2831,3,11.475,241.77,656.46,0.113,27.92,0.99405,2
5,4,0.456,0.117,23.989,-34.068,9.0714,-31.75,15.097,0.64141,4,2.9874,3,35.552,77.47,214.31,0.117,9.0714,0.64141,2
5,4,1.433,0.112,24.493,-32.657,11.793,-30.339,12.91,0.75154,4,2.961,3,48.915,133.46,793.75,0.112,11.793,0.75154,2
5,4,0.464,0.127,10.886,-27.617,26.408,-34.471,16.968,0.98674,2,-0.41581,3,19.721,119.39,183.89,0.127,26.408,0.98674,2
5,4,1.445,0.111,15.724,-27.416,30.944,-32.859,16.164,0.98913,2,-0.34344,3,23.297,173.45,474.21,0.111,30.944,0.98913,2
5,4,0.473,0.12,24.694,-34.774,11.894,-33.262,12.89,0.65992,4,3.024,3,24.902,83.155,173.36,0.12,11.894,0.65992,2
5,4,4.003,0.139,27.013,-34.169,11.692,-33.363,15.342,0.74836,4,3.089,3,39.712,108.23,1016.1,0.139,11.692,0.74836,2
5,4,0.582,0.147,12.297,-27.315,30.238,-30.944,18.305,0.99604,2,-0.19956,3,0,66.7,154.84,0.147,30.238,0.99604,2
5,4,1.237,0.066,15.724,-27.92,28.827,-30.742,13.404,0.99588,2,-0.21214,3,86.691,138.33,975.86,0.066,28.827,0.99588,2
5,4,0.409,0.124,19.352,-31.246,8.2651,-26.408,12.097,0.61371,4,2.7301,3,34.944,77.922,199.9,0.124,8.2651,0.61371,2
5,4,5.054,0.13,28.121,-30.843,12.498,-27.416,15.994,0.73867,4,2.9257,3,18.719,150.25,535.37,0.13,12.498,0.73867,1
5,4,0.528,0.097,15.421,-29.835,26.106,-31.75,10.854,0.99674,2,-0.17736,3,30.443,89.09,251.43,0.097,26.106,0.99674,0
5,4,2.96,0.134,11.289,-27.013,29.129,-30.44,18.167,0.99639,2,-0.18978,3,53.432,101.14,191.65,0.134,29.129,0.99639,2
5,4,0.471,0.149,23.989,-32.657,8.4667,-31.145,15.596,0.6992,4,3.0445,3,26.681,80.633,143.95,0.149,8.4667,0.6992,2
5,4,1.008,0.113,25.702,-28.121,7.7611,-21.368,19.17,0.55666,4,2.7816,3,17.339,101.35,590.54,0.113,7.7611,0.55666,2
5,4,0.389,0.137,11.894,-27.517,29.936,-31.044,18.384,0.99637,2,-0.19309,3,41.71,159.05,217.6,0.137,29.936,0.99637,2
5,4,6.913,0.106,12.498,-26.61,26.307,-28.121,13.891,0.99882,2,-0.10905,3,23.757,142,546.95,0.106,26.307,0.99882,2
5,4,0.481,0.145,23.787,-33.564,7.0556,-27.92,17.658,0.65444,4,2.8162,3,39.687,114.18,163.73,0.145,7.0556,0.65444,2
5,4,3.037,0.124,21.973,-28.222,6.9548,-25.904,15.196,0.57879,4,2.9884,3,13.858,94.56,630.9,0.124,6.9548,0.57879,2
5,4,0.376,0.125,14.817,-24.09,30.44,-28.323,16.186,0.99121,2,-0.26461,3,0,94.049,231.01,0.125,30.44,0.99121,2
5,4,5.653,0.098,6.2492,-24.392,26.106,-27.92,20.167,0.99106,2,-0.17583,3,81.418,109.91,1552.1,0.098,26.106,0.99106,2
5,4,0.427,0.115,21.671,-30.137,6.9548,-26.509,15.157,0.59955,4,2.8998,3,31.655,134.65,277.38,0.115,6.9548,0.59955,2
5,4,8.857,0.118,23.787,-29.331,5.846,-27.214,18.066,0.72663,4,3.0242,3,47.411,151.41,481.37,0.118,5.846,0.72663,2
5,4,0.453,0.21,7.1563,-26.912,31.145,-28.424,24.036,0.99891,2,-0.062942,3,0,106.33,179.4,0.21,31.145,0.99891,2
5,4,1.09,0.116,11.49,-26.005,31.246,-29.633,20.086,0.99325,2,-0.18165,3,18.389,221.62,813.25,0.116,31.246,0.99325,2
5,4,0.39,0.146,22.779,-34.673,7.4587,-35.278,15.333,0.71294,4,-3.1021,3,18.143,92.133,125.93,0.146,7.4587,0.71294,2
5,4,7.892,0.181,28.021,-30.742,9.6762,-34.27,18.681,0.45654,4,-2.9516,3,0,117.67,201.51,0.181,9.6762,0.45654,2
5,4,0.487,0.143,10.785,-29.23,29.633,-30.339,18.881,0.99771,2,-0.058756,3,0,109.16,295.46,0.143,29.633,0.99771,2
5,4,3.803,0.093,11.188,-27.617,26.912,-30.742,16.031,0.99285,2,-0.19616,3,27.035,157.64,564.35,0.093,26.912,0.99285,2
5,4,0.439,0.179,24.997,-32.657,9.4746,-28.928,15.964,0.78447,4,2.9058,3,23.309,63.674,125.69,0.179,9.4746,0.78447,2
5,4,33.171,0.091,18.143,-30.339,7.2571,-29.23,10.942,0.64689,4,3.0401,3,21.459,90.498,561.53,0.091,7.2571,0.64689,2
5,4,0.622,0.095,15.724,-29.533,28.424,-32.456,13.032,0.99535,2,-0.22622,3,34.791,132.91,251.55,0.095,28.424,0.99535,2
5,4,-1968.2,0.167,8.4667,-32.96,29.734,-36.89,21.628,0.9597,2,-0.18277,3,33.893,122.25,238.01,0.167,29.734,0.9597,2
5,1,12.888,0.478,25.198,-39.914,25.501,-24.392,15.525,0.92259,3,1.5513,3,7.6891,28.121,47.625,0.478,25.501,0.92259,2
5,1,0.66,0.359,23.687,-38.302,24.896,-19.957,18.384,0.9363,3,1.505,3,19.082,48.206,83.178,0.359,24.896,0.9363,2
5,1,1.339,0.54,22.981,-34.774,26.912,-16.026,19.155,0.94306,3,1.3641,3,15.206,30.261,65.557,0.54,26.912,0.94306,2
5,1,21.318,0.346,24.795,-37.999,25.702,-30.54,7.5137,0.86142,3,1.4498,3,5.3049,16.776,46.233,0.346,25.702,0.86142,2
5,1,50.693,1.585,24.594,-26.61,23.283,-19.352,7.3745,0.51594,3,1.7494,3,0,10.079,21.873,1.585,23.283,0.51594,2
5,1,1.302,1.108,24.896,-11.793,19.453,-44.349,33.008,0.65617,1,-1.7364,3,0,4.1997,61.643,1.108,19.453,0.65617,2
5,1,5.047,2.013,24.896,-15.724,24.795,-13.809,1.9177,0.41861,3,1.6234,3,0,7.7534,55.635,2.013,24.795,0.41861,2
5,1,55.054,2.397,21.066,-41.426,24.694,-12.095,29.555,0.83521,3,1.4477,3,5.305,10.732,20.159,2.397,24.694,0.83521,2
5,1,1.124,0.585,24.896,-45.559,25.803,-27.416,18.166,0.95514,3,1.5208,3,18.53,28.798,44.277,0.585,25.803,0.95514,2
5,1,1.155,0.679,20.058,-39.914,23.989,-18.848,21.429,0.939,3,1.3863,3,12.493,35.415,58.848,0.679,23.989,0.939,2
5,1,43.218,0.425,17.034,-37.394,18.848,-29.936,7.6762,0.79761,3,1.3322,3,5.1193,17.197,39.387,0.425,18.848,0.79761,2
5,1,1.285,0.593,28.323,-37.394,28.222,-13.204,24.191,0.96744,3,1.575,3,21.22,41.158,63.182,0.593,28.222,0.96744,2
5,1,21.758,0.775,25.501,-34.27,27.416,-15.925,18.444,0.90788,3,1.4668,3,11.059,21.912,54.474,0.775,27.416,0.90788,2
5,1,26.951,0.791,21.973,-42.938,26.509,-17.538,25.802,0.92114,3,1.3941,3,13.147,29.086,82.827,0.791,26.509,0.92114,2
5,1,14.245,0.642,22.376,-45.458,22.88,-19.05,26.413,0.94102,3,1.5517,3,19.698,46.044,58.717,0.642,22.88,0.94102,2
5,1,1.026,0.704,25.198,-35.883,28.323,-9.4746,26.592,0.96928,3,1.453,3,25.098,32.071,53.844,0.704,28.323,0.96928,2
5,1,47.492,0.516,24.694,-32.96,25.4,-23.888,9.0988,0.86804,3,1.4932,3,7.3915,18.326,30.363,0.516,25.4,0.86804,2
5,1,7.799,1.884,28.121,-48.683,31.548,-11.591,37.25,0.87393,3,1.4787,3,5.7418,16.799,44.051,1.884,31.548,0.87393,2
5,1,46.787,0.832,24.997,-43.543,25.4,-23.183,20.364,0.92671,3,1.551,3,10.984,18.763,47.793,0.832,25.4,0.92671,2
5,1,1.376,0.904,18.949,-45.559,25.803,-5.2413,40.896,0.96285,3,1.4024,3,20.102,33.859,79.324,0.904,25.803,0.96285,2
5,1,47.117,0.478,18.748,-31.246,20.864,-24.392,7.1734,0.87335,3,1.2713,3,7.6472,11.566,29.764,0.478,20.864,0.87335,2
5,1,6.311,1.122,27.617,-48.179,29.029,-19.05,29.164,0.93364,3,1.5224,3,10.451,27.489,67.196,1.122,29.029,0.93364,2
5,1,1.35,0.999,27.416,-45.458,27.517,-11.793,33.665,0.88049,3,1.5678,3,9.1233,27.55,52.868,0.999,27.517,0.88049,2
5,1,0.914,0.622,26.106,-30.742,27.718,-19.856,11.005,0.7841,3,1.4237,3,0.41997,13.741,36.906,0.622,27.718,0.7841,2
5,1,0.88,0.583,25.702,-37.596,27.214,-24.493,13.19,0.60602,3,1.4559,3,7.5546,26.562,44.288,0.583,27.214,0.60602,2
5,1,9.71,1.746,25.098,-40.519,26.005,-16.228,24.308,0.64795,3,1.5335,3,0,9.1629,27.489,1.746,26.005,0.64795,2
5,1,0.645,0.423,21.368,-11.188,15.018,-44.652,34.061,0.94015,1,-1.7583,3,52.348,80.688,140,0.423,15.018,0.94015,2
5,1,0.639,0.352,19.655,-15.018,15.421,-42.434,27.741,0.87186,1,-1.724,3,29.411,60.451,134.54,0.352,15.421,0.87186,2
5,1,1.402,0.617,20.663,-20.36,22.779,-9.9786,10.595,0.4007,3,1.3697,3,6.1057,15.95,75.418,0.617,22.779,0.4007,2
5,1,0.995,0.729,15.119,-48.583,19.655,-20.36,28.584,0.92506,3,1.4114,3,9.8045,24.924,80.783,0.729,19.655,0.92506,2
5,1,1.151,0.438,14.615,-41.93,19.352,-21.57,20.904,0.70941,3,1.3422,3,16.963,57.796,79.151,0.438,19.352,0.70941,2
5,1,49.907,0.5,15.321,-41.729,17.84,-26.206,15.725,0.94327,3,1.4099,3,19.463,31.874,54.771,0.5,17.84,0.94327,2
5,1,11.258,0.968,9.9786,-30.339,11.289,-29.835,1.4039,0.30288,2,0.36717,3,11.484,25.84,62.537,0.968,11.289,0.30288,2
5,1,13.914,0.73,12.498,-41.93,11.793,-26.811,15.136,0.91827,3,1.6174,3,9.9354,19.243,32.269,0.73,11.793,0.91827,2
5,1,20.349,0.776,14.413,-42.535,14.716,-24.09,18.448,0.90232,3,1.5544,3,12.714,20.159,35.536,0.776,14.716,0.90232,2
5,1,12.095,1.241,14.111,-44.853,18.042,-21.469,23.712,0.85355,3,1.4043,3,7.9026,16.787,36.931,1.241,18.042,0.85355,2
5,1,2.253,0.894,17.034,-42.031,18.042,-31.649,10.431,0.79382,3,1.474,3,5.3196,10.732,19.47,0.894,18.042,0.79382,2
5,1,21.474,1.427,14.817,-46.97,17.941,-41.023,6.7177,0.54008,3,1.087,3,0,7.7051,13.391,1.427,17.941,0.54008,2
5,1,0.853,0.598,14.313,-45.458,14.313,-45.256,0.20159,0.57597,3,1.5708,3,0,0,8.3996,0.598,14.313,0.57597,2
5,1,5.577,1.171,14.413,-45.055,15.623,-30.944,14.163,0.70251,3,1.4853,3,3.4478,10.079,29.832,1.171,15.623,0.70251,2
5,1,9.39,0.962,14.716,-46.163,14.615,-46.466,0.31874,0.71673,1,-1.8925,3,0,0,8.0764,0.962,14.615,0.71673,2
5,1,9.013,0.98,16.026,-46.365,17.337,-22.981,23.421,0.89433,3,1.5148,3,18.782,25.448,31.385,0.98,17.337,0.89433,2
5,1,54.726,0.831,14.716,-45.458,17.74,-27.315,18.393,0.93228,3,1.4056,3,11.529,23.757,41.929,0.831,17.74,0.93228,2
5,1,0.932,0.391,8.1643,-48.482,12.196,-31.145,17.799,0.8662,3,1.3423,3,17.95,43.906,427.7,0.391,12.196,0.8662,2
5,1,3.479,0.422,14.212,-41.628,13.406,-28.424,13.229,0.84851,3,1.6318,3,14.728,27.818,252.36,0.422,13.406,0.84851,1
5,1,0.846,0.444,14.917,-40.821,7.9627,-19.151,22.759,0.91153,3,1.8813,3,28.233,44.891,339.45,0.444,7.9627,0.91153,0
5,1,96.851,0.328,14.212,-38.201,9.0714,-20.864,18.083,0.89107,3,1.859,3,20.837,39.914,89.397,0.328,9.0714,0.89107,2
5,1,4.925,1.128,20.26,-39.713,20.159,-11.087,28.626,0.93846,3,1.5743,3,8.7647,17.475,36.52,1.128,20.159,0.93846,2
5,1,0.503,0.23,19.957,-41.426,21.469,-23.687,17.804,0.91818,3,1.4858,3,17.549,69.78,107.7,0.23,21.469,0.91818,2
5,1,5.89E+05,0.227,18.244,-39.813,21.167,-23.989,16.092,0.90195,3,1.3881,3,24.918,57.136,239.51,0.227,21.167,0.90195,2
5,6,3.272,0.803,23.888,-41.729,25.299,-16.833,24.936,0.93036,3,1.5142,3,14.962,29.697,56.425,0.803,25.299,0.93036,2
5,6,1.117,0.269,3.3262,-44.349,31.347,-12.801,42.195,0.91803,3,0.84455,3,108.2,217.12,231.26,0.269,31.347,0.91803,2
5,6,0.76,0.514,21.066,-12.599,18.848,-47.675,35.146,0.87439,1,-1.6339,3,39.479,70.663,107.68,0.514,18.848,0.87439,2
5,6,43.912,1.273,25.904,-19.05,23.485,-30.54,11.742,0.061013,1,-1.7783,3,4.4421,19.79,55.298,1.273,23.485,0.061013,2
5,6,1.167,0.708,23.283,-40.721,24.493,-21.469,19.29,0.89488,3,1.5081,3,12.128,25.198,47.875,0.708,24.493,0.89488,2
5,6,14.296,0.882,22.578,-39.108,23.082,-24.694,14.422,0.90547,3,1.5358,3,6.6666,16.345,49.688,0.882,23.082,0.90547,2
5,6,41.801,0.747,21.57,-37.898,24.795,-16.429,21.71,0.82986,3,1.4217,3,6.856,30.655,74.735,0.747,24.795,0.82986,2
5,6,24.019,1.072,25.198,-46.264,28.726,-16.53,29.943,0.84074,3,1.4527,3,5.6326,21.378,56.726,1.072,28.726,0.84074,2
5,6,3.381,1.265,26.811,-38.604,27.92,-8.6683,29.956,0.94085,3,1.5338,3,11.22,23.68,50.397,1.265,27.92,0.94085,2
5,6,22.036,1.451,24.392,-35.278,24.493,-23.586,11.692,0.47458,3,1.5622,3,0,8.3994,17.31,1.451,24.493,0.47458,2
5,6,14.574,1.027,27.315,-48.784,26.71,-18.143,30.647,0.84662,3,1.5905,3,9.4378,28.597,59.622,1.027,26.71,0.84662,2
5,6,35.319,1.279,26.307,-41.829,26.206,-18.143,23.687,0.63673,3,1.5751,3,1.3147,12.959,36.476,1.279,26.206,0.63673,2
5,6,6.086,1.641,23.787,-41.426,22.376,-17.437,24.03,0.61906,3,1.6296,3,0,8.7813,25.448,1.641,22.376,0.61906,2
5,6,1.829,1.205,21.771,-42.132,21.771,-24.19,17.941,0.6006,3,1.5708,3,0,7.7633,22.064,1.205,21.771,0.6006,2
5,6,24.852,0.834,19.756,-41.023,19.655,-31.649,9.3744,0.77308,3,1.5815,3,4.9939,9.1821,24.586,0.834,19.655,0.77308,2
5,6,24.478,1.048,24.795,-45.156,25.198,-16.026,29.132,0.81403,3,1.557,3,0,20.159,67.787,1.048,25.198,0.81403,2
5,6,2.152,1.431,24.493,-38.402,27.92,-14.514,24.133,0.79033,3,1.4283,3,4.3823,10.439,39.4,1.431,27.92,0.79033,2
5,6,2.544,0.673,25.198,-41.93,26.71,-27.617,14.392,0.89145,3,1.4656,3,12.019,21.912,27.747,0.673,26.71,0.89145,2
5,6,8.539,1.466,25.198,-48.179,25.803,-36.991,11.204,0.7383,3,1.5168,3,0,6.0633,16.434,1.466,25.803,0.7383,2
5,6,6.901,1.244,26.307,-48.885,27.819,-9.8778,39.036,0.89611,3,1.5321,3,10.669,26.657,52.998,1.244,27.819,0.89611,2
5,6,2.238,1.948,25.098,-42.333,27.214,-16.127,26.292,0.86064,3,1.4902,3,5.0662,11.45,27.489,1.948,27.214,0.86064,2
5,6,40.322,0.409,21.167,-41.729,22.981,-16.228,25.565,0.94577,3,1.4998,3,28.667,45.93,459.59,0.409,22.981,0.94577,2
5,6,1.166,0.719,24.594,-47.776,27.416,-16.933,30.972,0.96471,3,1.4795,3,17.792,44.19,429.95,0.719,27.416,0.96471,2
5,6,2.026,0.258,19.352,-45.458,21.671,-23.989,21.594,0.92232,3,1.4632,3,45.316,73.511,357.88,0.258,21.671,0.92232,2
5,6,-5.89E+05,0.013,32.052,-49.087,32.052,-49.087,0,1,2,0,3,0,0,0,0.013,32.052,1,2
5,3,2.745,1.652,17.236,-41.829,16.026,-38.906,3.1634,0.048718,3,1.9631,3,8.0632,25.717,64.619,1.652,16.026,0.048718,2
5,3,0.441,0.17,17.84,-40.821,18.848,-23.787,17.064,0.88727,3,1.5117,3,55.669,107.8,147.46,0.17,18.848,0.88727,2
5,3,0.38,0.145,14.716,-37.596,17.84,-16.026,21.795,0.90739,3,1.4269,3,54.264,196.59,523.42,0.145,17.84,0.90739,2
5,3,0.392,0.11,15.119,-38.402,16.329,-17.538,20.899,0.87913,3,1.5129,3,65.109,225.4,733.6,0.11,16.329,0.87913,2
5,3,1.441,0.108,14.01,-36.689,17.034,-14.716,22.18,0.87252,3,1.434,3,85.03,230.51,1210,0.108,17.034,0.87252,2
5,3,0.432,0.184,22.779,-12.297,21.671,-39.007,26.733,0.89598,1,-1.6123,3,86.257,211.99,824.06,0.184,21.671,0.89598,2
5,3,3.113,0.129,21.469,-12.902,17.538,-36.286,23.712,0.86407,1,-1.7373,3,53.667,237.18,662.92,0.129,17.538,0.86407,2
5,3,2.147,0.191,21.066,-10.18,13.506,-35.278,26.211,0.84234,1,-1.8634,3,63.908,154.89,206.21,0.191,13.506,0.84234,2
5,3,74.216,0.282,21.267,-21.167,18.949,-36.79,15.794,0.90609,1,-1.7181,3,25.896,74.065,86.232,0.282,18.949,0.90609,2
5,3,14.109,0.169,11.591,-36.689,12.196,-35.177,1.6284,0.26803,3,1.1903,3,3.6956,37.78,70.54,0.169,12.196,0.26803,2
5,3,24.848,1.049,7.7611,-40.317,15.623,-12.599,28.812,0.92792,3,1.2944,3,9.2547,18.171,49.349,1.049,15.623,0.92792,2
5,3,19.874,1.861,25.501,-46.163,29.129,-6.7532,39.577,0.74711,3,1.479,3,0,14.399,39.279,1.861,29.129,0.74711,2
5,3,0.51,0.271,24.594,-11.49,16.429,-35.479,25.34,0.83452,1,-1.8988,3,15.986,50.11,173.7,0.271,16.429,0.83452,2
5,3,44.631,5.091,21.771,-16.228,22.376,-9.9786,6.2784,0.58777,3,1.4743,3,0,0,10.079,5.091,22.376,0.58777,2
5,3,4.463,0.777,25.702,-45.156,28.323,-13.204,32.059,0.96265,3,1.489,3,29.139,40.631,65.891,0.777,28.323,0.96265,2
5,3,55.861,1.797,23.183,-45.458,23.687,-26.206,19.258,0.75101,3,1.5446,3,4.8237,9.4139,20.063,1.797,23.687,0.75101,2
5,3,40.412,0.159,8.769,-37.495,9.6762,-37.596,0.91273,0.84131,2,-0.11066,3,0,7.7923,15.119,0.159,9.6762,0.84131,2
5,3,42.212,2.336,25.299,-45.66,28.726,-14.212,31.634,0.74936,3,1.4623,3,0,10.079,24.143,2.336,28.726,0.74936,2
5,3,0.361,0.115,23.283,-8.769,22.275,-31.044,22.298,0.83017,1,-1.616,3,46.122,133.62,542.49,0.115,22.275,0.83017,2
5,3,0.356,0.109,22.175,-9.4746,21.671,-40.116,30.645,0.86439,1,-1.5872,3,39.914,398.83,1235.6,0.109,21.671,0.86439,2
5,3,3.083,0.097,23.183,-9.777,23.082,-35.177,25.4,0.81161,1,-1.5748,3,73.134,191.64,2206.3,0.097,23.082,0.81161,2
5,3,1.695,1.076,13.91,-45.66,14.514,-33.867,11.808,0.71704,3,1.5196,3,5.0397,11.862,19.683,1.076,14.514,0.71704,2
5,3,3.822,2.207,17.437,-45.055,18.848,-26.71,18.399,0.78016,3,1.494,3,0,8.3994,15.235,2.207,18.848,0.78016,2
5,3,0.532,0.349,21.771,-37.798,22.074,-22.376,15.424,0.78867,3,1.5512,3,16.614,47.596,79.07,0.349,22.074,0.78867,2
5,3,0.467,0.271,21.267,-40.922,22.477,-22.88,18.083,0.89116,3,1.5039,3,8.3864,71.813,103.94,0.271,22.477,0.89116,1
5,3,0.553,0.306,21.368,-39.511,21.469,-20.058,19.453,0.81456,3,1.5656,3,13.419,66.998,124.68,0.306,21.469,0.81456,0
5,3,1.667,1.471,20.864,-38.906,20.461,-19.352,19.558,0.61084,3,1.5914,3,0,7.7534,18.876,1.471,20.461,0.61084,2
5,3,1.134,0.669,23.989,-41.225,21.57,-16.429,24.913,0.89243,3,1.668,3,16.811,37.036,70.561,0.669,21.57,0.89243,2
5,3,21.351,0.883,21.267,-38.402,20.965,-35.983,2.4379,0.32035,3,1.6952,3,0,5.5997,14.953,0.883,20.965,0.32035,2
5,3,29.738,1.723,24.997,-48.784,27.819,-15.825,33.08,0.87857,3,1.4854,3,7.8181,16.776,36.937,1.723,27.819,0.87857,2
5,3,0.931,0.608,27.718,-37.999,27.819,-15.522,22.477,0.90413,3,1.5663,3,17.423,33.598,60.544,0.608,27.819,0.90413,2
5,3,1.231,0.84,27.819,-34.673,27.819,-17.74,16.933,0.93545,3,1.5708,3,5.5996,12.599,50.396,0.84,27.819,0.93545,2
5,3,1.218,0.733,27.315,-37.697,26.71,-17.941,19.765,0.81248,3,1.6014,3,11.108,27.617,39.579,0.733,26.71,0.81248,2
5,3,11.82,0.69,25.4,-33.867,25.198,-26.307,7.5622,0.67782,3,1.5975,3,0,9.422,26.344,0.69,25.198,0.67782,2
5,3,12.3,1.187,24.594,-41.628,23.989,-25.4,16.239,0.78759,3,1.608,3,4.8502,10.61,25.078,1.187,23.989,0.78759,2
5,3,11.423,2.319,24.896,-24.997,22.981,-34.27,9.4687,0.22917,1,-1.7745,3,0,8.3994,20.159,2.319,22.981,0.22917,2
5,3,6.545,1.61,21.872,-41.023,22.074,-22.779,18.245,0.77012,3,1.5597,3,2.3313,10.61,23.838,1.61,22.074,0.77012,2
5,3,4.24,1.05,21.872,-34.975,22.275,-37.999,3.0506,0.65302,1,-1.4382,3,0,0,14.363,1.05,22.275,0.65302,2
5,3,3.212,1.63,23.485,-40.418,23.183,-33.665,6.7599,0.57589,3,1.6155,3,0,4.0727,9.1631,1.63,23.183,0.57589,2
5,3,1.055,0.8,24.19,-30.44,22.679,-25.299,5.3582,0.24115,3,1.8568,3,7.7699,16.356,25.648,0.8,22.679,0.24115,2
5,3,48.994,0.851,22.275,-37.697,22.275,-27.92,9.777,0.8257,3,1.5708,3,5.4523,10.079,25.199,0.851,22.275,0.8257,2
5,3,30.89,1.071,27.517,-41.023,24.594,-13.204,27.972,0.83601,3,1.6755,3,11.001,26.657,48.106,1.071,24.594,0.83601,2
5,3,15.412,1.267,25.803,-45.156,25.501,-24.291,20.866,0.8099,3,1.5853,3,5.0397,12.75,37.163,1.267,25.501,0.8099,2
5,3,10.05,2.086,25.602,-19.352,20.864,-25.602,7.8418,0.17123,1,-2.2194,3,0,8.3994,18.782,2.086,20.864,0.17123,2
5,3,2.532,2.216,27.416,-41.325,25.904,-17.74,23.634,0.83579,3,1.6348,3,5.3049,10.079,18.921,2.216,25.904,0.83579,2
5,3,1.707,0.662,25.098,-31.044,25.702,-16.631,14.426,0.90492,3,1.5289,3,10.61,20.779,39.604,0.662,25.702,0.90492,2
5,3,8.951,0.643,27.113,-39.209,27.718,-34.371,4.8757,0.70097,3,1.4464,3,0,8.3996,14.334,0.643,27.718,0.70097,2
5,3,9.515,1.246,21.066,-36.89,21.066,-23.485,13.406,0.79463,3,1.5708,3,4.0822,10.8,20.159,1.246,21.066,0.79463,2
5,3,5.478,2.638,21.469,-42.333,22.074,-20.26,22.082,0.72052,3,1.5434,3,0.33598,8.3994,14.345,2.638,22.074,0.72052,2
5,3,29.468,1.541,23.888,-37.798,22.477,-22.779,15.084,0.6479,3,1.6645,3,0,5.5997,20.992,1.541,22.477,0.6479,2
5,3,6.03,1.624,21.57,-42.535,21.671,-19.957,22.578,0.86349,3,1.5663,3,7.1923,10.61,24.291,1.624,21.671,0.86349,2
5,3,7.135,1.777,23.183,-41.124,22.88,-23.888,17.238,0.72143,3,1.5883,3,3.6931,8.7647,18.792,1.777,22.88,0.72143,2
5,3,7.303,1.221,23.183,-40.922,23.384,-29.936,10.988,0.68176,3,1.5524,3,0,6.8696,17.666,1.221,23.384,0.68176,2
5,3,1.984,1.496,22.981,-44.954,24.09,-12.498,32.474,0.84633,3,1.5366,3,7.7552,19.79,35.256,1.496,24.09,0.84633,2
5,3,23.553,0.88,23.586,-37.294,22.578,-25.299,12.037,0.80751,3,1.6546,3,4.9676,10.905,50.394,0.88,22.578,0.80751,2
5,3,5.163,4.271,20.159,-44.551,21.771,-15.522,29.073,0.43125,3,1.5153,3,0,10.965,33.551,4.271,21.771,0.43125,2
5,3,1.67,0.544,21.469,-37.898,21.469,-33.766,4.1325,0.6706,3,1.5708,3,0,5.7695,21.6,0.544,21.469,0.6706,2
5,3,11.844,0.955,21.973,-35.278,21.066,-32.052,3.3505,0.11247,3,1.845,3,5.0397,17.928,47.875,0.955,21.066,0.11247,2
5,3,35.279,1.181,22.376,-43.039,24.392,-23.485,19.658,0.89003,3,1.4681,3,9.1631,14.399,31.336,1.181,24.392,0.89003,2
